,position,company_name,description,requirement,preferred,like
1161,[100억↑투자] 글로벌 CX Manager(일본) / 3년이상,데이터라이즈,"⦿ 업무 상세 설명
1. 데이터라이즈를 통하여 더 나은 경험을 할 수 있도록, 글로벌 고객(일본)을 돕는 운영 업무를 담당합니다.
••• 데이터라이즈의 CX는 고객이 데이터라이즈의 서비스를 사용하며 겪는 모든 문제 (설치 진행, 사용에 대한 문의, 오류 신고 등)에 대해 소통하고 안내하는 운영 업무를 담당합니다.

2. 고객의 요구사항을 잘 파악하고 정리하여 전달합니다. 정리된 VOC를 기반으로 서비스 개선을 위해 다양한 직군의 내부 구성원들과 협업을 합니다.
••• 고객의 목소리를 올바르게 듣는 것은 가장 기본적인 역할입니다. 고객 중에서는 간혹 잘못된 질문을 던지거나 또는 자신이 무엇을 물어봐야 하는지도 모르시는 경우도 있습니다. 데이터라이즈 CX의 역할은 고객이 겪고 있는 문제와 묻고자 하는 것을 명확하게 파악하여 고객이 알고자 하는 부분에 대해 답변할 수 있는 준비를 할 수 있어야 합니다.
••• 고객의 요구사항을 잘 파악했다면 그 내용을 텍스트로도 잘 정리하여 상호 이해 가능한 문장으로 정리할 수 있어야 원활한 소통이 가능합니다.
••• 당장 해결이 어려운 고객의 요구사항에 대해서는 관련 내용을 별도로 관리하여 누구나 이해할 수 있는 체계적인 문장으로 정리한 VOC를 기반으로 내부 구성원들과의 협업을 통해 서비스를 효과적으로 개선합니다.

3. 다양한 환경의 변화에 대응하며, 운영 업무 프로세스를 효율화하고 개선합니다.
••• 내부 운영 정책 및 업무에 사용하는 도구(tool) 등 업무와 관련된 환경은 언제든 변화할 수 있습니다. 환경의 변화에 맞춰 효율적으로 업무 처리를 할 수 있도록 관리합니다.","⦿ 이런 역량을 가지신 분들과 같이 일하고 싶어요 
1. 네이티브 수준의 일본어를 구사할 수 있는 분 (필수 자격 요건!!)

2. 명확한 상황 파악이 가능하고 원활한 정보 전달이 가능하신 분
••• 고객사의 문의에 대한 안내가 필요한 상황에서, 고객사의 니즈를 명확히 파악하고 원활한 정보 전달 및 소통이 가능하신 분을 찾습니다.

3. 고객과 내부 담당자들의 상황을 이해하고 조율할 수 있는 분
••• 고객사의 요청 사항이 반영될 수 있도록 고객사의 입장만을 내부 담당자들에게 강제하거나, 내부 상황에 대하여 고객사에 일방적으로 통보하는 형태의 소통이 아닌, 양측의 상황에 대하여 파악하고 문제에 대해 조율하여 타협점을 찾아낼 수 있는 분을 찾습니다.

4. 본인의 생각을 논리적으로 정리할 수 있는 분
••• 자신의 생각이나 서비스에 대한 설명을 상대가 이해할 수 있도록 정리할 수 있어야 합니다. 또한 이러한 정리를 문서화 할 수 있는 능력이 있는 분을 찾습니다. 이러한 능력은 고객과의 소통 뿐 아니라 VOC정리를 통한 서비스 개선과 FAQ정리 등을 통한 업무 효율화에도 도움이 될 것으로 기대합니다.

5. 문제와 상황에 대하여 탐구하고 파악하려는 적극적인 자세를 갖춘 분
••• 문제 발생 시 상황과 답변을 그대로 받아들이기 보다는 ‘왜 그러한 문제가 발생하는지’, ‘내가 알고 있는 것이 맞는지’, ‘다른 대안은 없을지’ 고민해보고 찾아볼 수 있는 분을 찾습니다.

6. 기술 서비스에 대해서 이해하고 설명할 수 있는 분
••• 데이터라이즈는 SI 구축이 아닌 SaaS를 제공하고 있습니다. 이 둘의 차이를 인지하고 고객과 소통하며 서비스에 대한 의견을 낼 수 있어야 합니다.
••• 데이터라이즈의 서비스는 카페24, 메이크샵, shopify 등의 ECP 및 타 서비스와 기술적으로 밀접한 관계가 있습니다. 데이터라이즈 서비스 자체의 기술적인 내용 뿐 아니라 기타 영향을 주는 부분에 대해서도 이해하고자 하는 분을 찾습니다.","⦿ 이런 경험이 있는 분이라면 더 좋아요!
1. 유관 경력 3년 이상이신 분
2. 이커머스 업계에 대한 이해도가 있는 분
3. 스타트업 근무 경험자
4. 퍼포먼스 마케팅이나 CRM 마케팅 업무를 경험한 분
5. 구글 애널리틱스 사용 경험자
6. 다년간 일본 체류/유학 경험 및 일본 현지 문화에 대한 이해도가 있으신 분",2
1162,데이터 엔지니어,엑스브레인(XBRAIN),"""AI 기술의 서비스화"" 업무를 수행합니다.
• 서비스 내 ETL/학습/예측 파이프라인 개발","• 컴퓨터 공학과 졸업 혹은 ETL 개발 실무 3년 이상
• ETL과정을 설계 및 개발 해본 경험
• numpy/pandas를 사용한 데이터 분석 경험
• 애자일 및 스크럼 문화에 대한 경험",• MLOps(ML + DevOps)에 대한 실무 능력,1
1163,데이터베이스 담당자(DBA) (IT인프라지원),샘표식품,"• Oracle EBS 운영 및 Cloning, Data Migration, Database Patch 적용 
• 사내 데이터베이스 상용 및 Open Source 운영 및 장애처리/서버 관리
• Oracle/MSsql/MariaDB 등의 데이터베이스 백업, 복구, 성능 모니터링/진단/튜닝
• 데이터베이스 New feature 테스트 및 적용 
• 데이터베이스 물리 스키마 디자인, 변경 배포
• 데이터베이스 HA 솔루션 구축 및 운영","• 관련 경력이 5년 이상인 분
• Oracle, Mariadb, MSSQL 등에 대한 Install, Backup, Recovery 경험이 있는 분 
• Backup Script, Index rebuild 구현 등 기본적인 Shell Script 능력을 보유한 분
• Open Source를 이용한 Database 성능관리 경험이 있는 분
• 기초적인 쿼리 분석을 통한 튜닝 및 Index 관리 능력을 보유한 분","• Oracle EBS 11i 운영 및 Cloning 경험이 있는 분
• Maxscale 운영 및 관리 경험이 있는 분
• 기타 Open Source 기반 데이터베이스 운영 혹은 인프라 구축 경험이 있는 분",1
1164,데이터 분석,펑타이그레이터차이나(피티코리아),"- AA/GA 등 웹로그 기반 툴 활용한 웹분석 업무
- 광고주 커뮤니케이션","- 대학교(4년제)를 졸업하신 분
- Adobe analyitcs 통한 데이터 추출 및 분석 가능한 분
- MS Office 및 기타 통계 프로그램 (R/Python/SQL/SPSS) 사용 가능한 분
- 웹로그 데이터 기반 인사이트 도출해본 경험이 있는 분 
- 유관부서 및 클라이언트와 원활한 커뮤니케이션 가능한 분
- 유관 경력 3년 이상 7년 이하이신 분","- 앱/웹 에 대한 이해도가 있으신 분
- Google analytics 이용한 분석 가능한 분
- 외국어 커뮤니케이션 가능하신 분
- PPT/Excel 활용한 대시보드 제작 경험이 있는 분",2
1165,데이터 수집/분석 솔루션 개발자 - Java 고급,두플,"• 반도체 통신 표준 기반 데이터 수집/분석 솔루션 개발
   : Java 서버 프로그램 개발, 분석시스템 설계 0명","• Java 고급
• Spring Boot (Spring Framework)
• JVM / GC 이해
• Linux 서버 상태 분석 / 관리
• TCP/IP, HTTP, Web 환경에 대한 이해
• 자료구조, 알고리즘 이해
• 문제 분석 및 해결에 대한 적극성
• 협력적 커뮤니케이션 능력","• 데이터 파이프라인 구축 경험 
• 빅데이터 분석 시스템 개발 경험
• 반도체, 디스플레이 공장 자동화, MES 및 분석시스템 구축 경험
• Open API 설계 / 개발 경험
• MSA 설계 / 구축 경험
• 빌드 / 배포 자동화 경험",1
1166,데이터사이언티스트,카비(CARVI),"· 안전운전점수, 연비운전점수 알고리즘 개발
· IMU 센서 분석을 통한 사고분류, 사고감지 알고리즘 개발
· ML./DL 알고리즘으로 교통사고, 연비 영향 요인 분석 (클러스터링, 회귀분석)
· AWS에 축적된 주행 · 센서 데이터 분석을 통한 비즈니스 인사이트 도출","· 데이터사이언티스트 경력 3년 이상
· 수학, 통계학, 데이터사이언스 관련 전공 석사 학위 이상 
· R, Python 활용 우수자
· ML/DL에 대한 수학적 이해와 통계적 지식 보유자
· 포트폴리오 제출 필수","· AWS 환경에서 데이터파이프라인 제작, 데이터베이스 구축 경험이 있으신 분
· 시계열 데이터 분석의 경험이 풍부하신 분
· 분석, 예측, 분류 알고리즘 모델 관련 연구 경험이 있으신 분",12
1167,AI 데이터 기반 NLP 모델러,스피링크,"[ 모델링 TF팀 소개 ]
• 데이터 기획, NLP 모델러, 데이터 PM, AI 리서처 등 다양한 분야의 구성원이 모여 하루가 다르게 진화하는 AI 트렌드와 관련 기술을 TEXTNET 서비스에 적용할 수 있도록 끊임없이 연구하고 개발합니다.
• 주로 시장 분석을 통한 트렌드 및 고객 니즈를 반영한 언어 모델 연구/개발, 모델에 최적화된 언어자원 설계 및 고도화, 최신 연구 논문 분석 후 서비스 적용 등 다양한 시도를 멈추지 않는 역동적인 팀입니다.
• 이러한 노력의 결과로 최근 국내 최대 자연어처리 학회 HCLT 2022 우수 논문 선정 및 국제한국언어학회 ICKL 2023에 제출한 논문이 채택되는 성과를 거두었습니다.

[ 담당하게 될 업무 ]
# 인공지능(AI) / NLP 기술에 대한 업계 트렌드 및 고객의 니즈를 반영한 언어 생성 모델 개발 및 고도화 업무를 수행합니다. 주요 업무는 다음과 같습니다.
  • 고품질 AI 데이터 기반 언어 생성 모델 설계/개발 및 구현
  • NLP 모델 최적화 및 성능 향상을 위한 고도화 업무
  • NLP 모델에 Fit한 데이터 확보를 위한 데이터 분석 및 제안
  • 최신 AI 및 NLP 기술에 대한 리서치 및 서비스 적용 등

[ 근무 조건 ]
• 채용형태 : 정규직_수습 3개월
• 근무시간 : 주 5일, 10:00 ~ 19:00 
• 근무지 : 본사(패스트파이브 서울역점)
• 급여 : 면접 후 협의(최종 연봉 및 희망 연봉 제시)

[ 전형 절차 ]  
• 서류전형 ＞ 과제 수행 + 실무 인터뷰 ＞ 경영진 인터뷰 ＞ 최종 합격
• 서류전형 이후 일정은 합격자에 한해 개별 안내 드릴 예정입니다.
• 해당 절차는 각 포지션 및 후보자에 따라 변동이 있을 수 있습니다.

[ 제출 서류 ]
• 이력서, 자기소개서, 경력기술서 or 포트폴리오","[ 이런 분을 모시고 있어요 ] 
• NLP 기반 딥러닝/머신러닝 관련 개발 경력 3년 이상
• Python 및 Tensorflow / Pytorch 등의 AI 프레임워크 활용 능숙자
• 트랜스포머 기반 언어 모델(BERT, GPT 등) Pre-training 및 Fine-tuning 경험 보유자
• AWS, GCP 등 클라우드 기반 AI 프레임워크를 활용한 개발 및 배포 경험 보유자
• 데이터에 기반한 AI 모델 성능 향상을 이끌어낸 경험이 있는 분
• 다양한 직무의 동료들과 원활한 소통을 통한 협업을 즐기시는 분","[ 이런 분이면 더욱 좋아요 ]
• 자연어 처리 분야 석사 이상 또는 관련분야 논문 참여 경험이 있으신 분
• LLM(Large Language Model) 활용 서비스 개발 및 Fine-tuning 경험이 있으신 분
• 번역 모델(Machine Translation), 대화 모델(Conversational AI) 개발 및 구현 경험이 있으신 분
• 모델 학습 및 평가에 필요한 데이터 기획/설계 등 데이터 전처리에 대한 이해와 경험이 있으신 분
• NLP 분야를 비롯해 AI 분야의 새로운 지식이나 기술을 습득하는 과정을 즐기시는 분
• 스타트업에서 Build-up 할 강한 추진력과 도전 의식이 있으신 분",0
1168,[잡플래닛] 데이터 엔지니어,브레인커머스,"[조직 소개]
잡플래닛의 R&D 조직 내 데이터 엔지니어링팀은 Data 1st전략으로 서비스의 핵심 자산인 데이터의 최우선 활용을 위해 효율적인 데이터 수집/정제/저장/분석 환경을 구축합니다. 이를 위해 데이터플랫폼의 설계와 구축을 진행하고 안정적 운영을 담당합니다. DB, Log, Text, Image 등 다양한 형태의 정형/비정형 데이터를 모두 다루며 대용량 데이터로부터 인사이트를 효과적으로 뽑아낼 수 있는 기술적 기반을 제공하여 사업 성공에 중추적 역할을 합니다.




[주요업무]
• 서비스에 대한 이해를 바탕으로 최적의 데이터 파이프라인 및 데이터 플랫폼 구축 및 운영
• 클라우드 기반 빅데이터 처리 솔루션들의 이해를 바탕으로 Data Lake 및 DW구축
• 일관성 있고 활용도 높은 통합 로깅 및 분산추적 시스템 설계 및 운영
• 데이터 분석 및 머신러닝을 위한 Raw Data의 효율적 정제 및 데이터 구조 정의
• 데이터분석 라이브러리를 활용하여 분석 환경 개발 및 배포
• 데이터 특성에 맞는 다양한 질의 툴 및 시각화 툴 도입 및 적용","• 3년 이상의 데이터 엔지니어링 실무 경험, 또는 이에 준하는 실력을 갖춘 분
• 분산 환경에서 대용량 데이터 Batch 처리 또는 비동기 데이터 처리 경험이 있으신 분
• 프로그래밍 언어와 데이터분석 라이브러리 한 개 이상 능숙하게 다룰 수 있는 분
• AWS architecture 설계나 운영 경험이 있는 분","• 빠르게 성장하는 서비스에서의 고가용성 데이터 플랫폼 설계 및 운영 경험
• 데이터 분석 및 머신러닝 프랙티스에 대한 이해와 경험이 있는 분
• 컨테이너 기반 개발 환경 및 MSA를 위한 데이터 인프라 구축 경험
• BigQuery, Athena, Databricks, Snowflake등 클라우드 기반 데이터파이프라인 솔루션을 활용해보신 분
• Spark, Kafka, Hive등 Hadoop Ecosystem상의 다양한 툴들로 빅데이터플랫폼 구축 운영 경험이 있는 분
• DB성능 개선이나 쿼리 튜닝에 경험이 있는 분
• DevOps나 SRE에 관심이 많고 인프라 자동화에 적극적인 분
• 데이터 분석가와의 협업 경험이 있는 분


[전형 프로세스]
• 서류전형 -＞ 1차 실무 인터뷰 -＞ 2차 협업부서 인터뷰 -＞ 3차 CDO 인터뷰
*진행 과정에서 필요 시, 전형단계 감소 또는 추가될 수 있습니다.",6
1169,AI 학습 데이터 설계/구축 PM(프로젝트 매니저),스피링크,"[ 데이터사업팀 소개 ] 
• 데이터사업팀은 언어자원구축 서비스, AI 대화설계 서비스 등 텍스트 데이터 구축부터 관리까지 언어전문성이 필요한 모든 영역의 업무를 수행하고 있어요.
• 고객사가 원하는 데이터를 어떻게 구축할지에 대한 분석과 설계 및 구축을 담당하며, 프로젝트 수행에 필요한 제반 사항을 관리하고 있어요.
• 데이터를 대량으로 구축하는 것에만 집중하는 것이 아닌, 데이터의 내용/퀄리티/데이터의 설계 및 검수까지 맞춤형 데이터를 전문적으로 구축하고 있어요.

[ 담당하게 될 업무 내용 ] 
• 데이터 설계/구축 프로젝트 수행 및 관리 업무
• 고객사가 원하는 데이터를 어떻게 구축할지에 대한 분석과 설계
• 프로젝트 수행에 필요한 일정 및 인력 산정
• 작업 Tool 및 작업 가이드 작성 및 작업자 교육
• 프로젝트 진행 관리(진행 현황 및 이슈사항 점검, 스케줄 관리, 작업자 관리 등)
• 산출물 관리(데이터 품질 및 검수, 납품, 사후 관리 등)
• 프로젝트 관련 커뮤니케이션 및 협업 진행(고객사, 작업자, 타부서 등)

[ 근무 조건 ]
ㆍ채용형태 : 정규직_수습 3개월
ㆍ근무시간 : 주 5일, 10:00 ~ 19:00 
ㆍ근무지 : 본사(패스트파이브 서울역점) / 프로젝트 상황에 따라 고객사 상주 근무 발생 有
ㆍ급여 : 면접 후 협의(최종 연봉 및 희망 연봉 제시)

[ 전형 절차 ]
ㆍ서류전형 ＞ 실무 인터뷰 ＞ 경영진 인터뷰 ＞ 최종 합격
ㆍ서류전형 이후 일정은 합격자에 한해 개별 안내 드릴 예정입니다.
ㆍ해당 절차는 각 포지션 및 후보자에 따라 변동이 있을 수 있습니다.

[ 제출 서류 ]
ㆍ이력서, 자기소개서, 경력기술서 or 포트폴리오","[ 이런 분을 모시고 있어요 ] 
• 인공지능 데이터 설계/구축 유관 경력 3년 이상
• 프로젝트 PM/PL 경력 필수(NLP / NLU / 언어 자원 구축, 대화 설계/구축, 데이터 분석/설계/구축, 데이터바우처 등)
• AI 기반 기술 및 최신 트렌드에 대한 전반적인 지식과 경험을 갖춘 분
• 고객사 & 팀간 원활한 커뮤니케이션 가능하신 분","[ 이런 분이면 더욱 좋아요 ]
• 스타트업에서 Build-up 할 강한 추진력과 도전의식이 있으신 분
• 새로운 지식이나 기술을 습득하는 과정을 즐기시는 분
• 고객 및 이해관계자들과의 커뮤니케이션 활동을 즐기실 수 있는 분
• 관련 전공자 우대(국문학, 언어학, 언어인지학, 전산언어, 다국어, 컴퓨터공학 등)",0
1170,[SWING] 그로스 데이터 분석가,더스윙,"• 스윙의 Growth Data를 다룹니다.
• Performance Marketing, CRM, Data를 포함하여 Growth에 관한 업무를 진행합니다.
• 신규 유저 획득, 리타겟팅 등 마케팅 전략을 수립하여 트래픽을 성장시킵니다.
• 앱 푸시, KAKAO, SMS/LMS 등 다양한 CRM 채널을 통해 리텐션을 향상시킵니다.
• 쿠폰, 적립금 등 다양한 캠페인을 총괄합니다.","• 퍼널 분석, 코호트 분석, 리텐션 등 실무 이해도와 인사이트가 있으신 분
• SQL, BigQuery 등의 데이터 추출 및 분석이 가능하신 분
• AARRR의 User Flow에 대해 통합적으로 사고하실 수 있는 분
• 앱 서비스와 관련해서 3년 이상 고객개발 경력이 있으신 분","• 스타트업의 수평적 문화에서 업무 경험이 있으신 분
• 앱 플랫폼, 모빌리티 등에서 마케팅 분석 경험이 있으신 분",3
